league,season,game,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,Win / Tie,team_home,players_used_home,Age_home,IDK what this is_home,MP_home,Starts_home,Min_home,90s_home,Gls_home,Ast_home,G+A_home,G-PK_home,PK_home,PKatt_home,CrdY_home,CrdR_home,xG_home,npxG_home,xAG_home,npxG+xAG_home,PrgC_home,PrgP_home,Gls.1_home,Ast.1_home,G+A.1_home,G-PK.1_home,G+A-PK_home,xG.1_home,xAG.1_home,xG+xAG_home,npxG.1_home,npxG+xAG.1_home,team_away,players_used_away,Age_away,IDK what this is_away,MP_away,Starts_away,Min_away,90s_away,Gls_away,Ast_away,G+A_away,G-PK_away,PK_away,PKatt_away,CrdY_away,CrdR_away,xG_away,npxG_away,xAG_away,npxG+xAG_away,PrgC_away,PrgP_away,Gls.1_away,Ast.1_away,G+A.1_away,G-PK.1_away,G+A-PK_away,xG.1_away,xAG.1_away,xG+xAG_away,npxG.1_away,npxG+xAG.1_away,team_home_shots,No of players_home_shots,90s played_home_shots,Gls_home_shots,Sh_home_shots,SoT_home_shots,SoT%_home_shots,Sh/90_home_shots,SoT/90_home_shots,G/Sh_home_shots,G/SoT_home_shots,Dist_home_shots,FK_home_shots,PK_home_shots,PKatt_home_shots,xG_home_shots,npxG_home_shots,npxG/Sh_home_shots,G-xG_home_shots,np:G-xG_home_shots,team_away_shots,No of players_away_shots,90s played_away_shots,Gls_away_shots,Sh_away_shots,SoT_away_shots,SoT%_away_shots,Sh/90_away_shots,SoT/90_away_shots,G/Sh_away_shots,G/SoT_away_shots,Dist_away_shots,FK_away_shots,PK_away_shots,PKatt_away_shots,xG_away_shots,npxG_away_shots,npxG/Sh_away_shots,G-xG_away_shots,np:G-xG_away_shots
ESP-La Liga,2223,2023-05-13 Osasuna-Almería,2023-05-13,16:15,Osasuna,1.9,3:01,0.5,Almería,19747,Estadio El Sadar,Antonio Matéu,home_win,Osasuna,29.33333333,27.76666667,45.83333333,38,418,3420,38,39.66666667,24.66666667,64.33333333,33.33333333,6.333333333,7.333333333,91.33333333,4.333333333,41.6,36.2,27.4,63.63333333,441.3333333,1302.333333,1.043333333,0.65,1.693333333,0.88,1.523333333,1.093333333,0.723333333,1.82,0.953333333,1.673333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna,29.33333333,38,39.66666667,416,123.3333333,29.66666667,10.94333333,3.246666667,0.076666667,0.27,19.03333333,13.33333333,6.333333333,7.333333333,41.6,36.2,0.09,-1.933333333,-2.866666667,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,2023-05-13 Real Madrid-Getafe,2023-05-13,21:00,Real Madrid,0.9,1:00,0.7,Getafe,52201,Estadio Santiago Bernabéu,Juan Martínez,home_win,Real Madrid,29,27.73333333,59.33333333,38,418,3420,38,71,54.66666667,125.6666667,63.66666667,7.333333333,8.666666667,72.33333333,2,67.03333333,60.2,49.33333333,109.5,981,1990,1.87,1.436666667,3.306666667,1.676666667,3.113333333,1.766666667,1.296666667,3.063333333,1.586666667,2.88,Getafe,30.66666667,26.93333333,43.26666667,38,418,3420,38,33.33333333,23.66666667,57,29.33333333,4,5.666666667,125.3333333,6.666666667,35.1,30.63333333,23.63333333,54.26666667,419.3333333,1067.666667,0.88,0.623333333,1.5,0.773333333,1.393333333,0.923333333,0.62,1.546666667,0.806666667,1.43,Real Madrid,29,38,71,580.3333333,210.6666667,36.2,15.27333333,5.54,0.11,0.31,18.16666667,18.66666667,7.333333333,8.666666667,67.03333333,60.2,0.106666667,3.966666667,3.466666667,Getafe,30.66666667,38,33.33333333,389,109.6666667,28.16666667,10.23666667,2.883333333,0.076666667,0.266666667,19.33333333,28,4,5.666666667,35.1,30.63333333,0.08,-1.766666667,-1.3
ESP-La Liga,2223,2023-05-13 Real Sociedad-Girona,2023-05-13,14:00,Real Sociedad,2.7,2:02,1.2,Girona,30027,Reale Arena,Jorge Figueroa,tie,Real Sociedad,29.66666667,25.16666667,55.13333333,38,418,3420,38,50.66666667,33,83.66666667,43.33333333,7.333333333,9,79,2.333333333,53.7,46.8,35.96666667,82.76666667,676.6666667,1534.666667,1.333333333,0.87,2.2,1.143333333,2.01,1.416666667,0.946666667,2.36,1.233333333,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad,29.66666667,38,50.66666667,423.6666667,140.3333333,33.13333333,11.15,3.693333333,0.103333333,0.31,17.1,16.66666667,7.333333333,9,53.7,46.8,0.113333333,-3.033333333,-3.466666667,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,2023-05-13 Villarreal-Athletic Club,2023-05-13,18:30,Villarreal,3.2,5:01,3.1,Athletic Club,16871,Estadio de la Cerámica,Carlos del Cerro,home_win,Villarreal,27.66666667,27.86666667,54.96666667,38,418,3420,38,60.33333333,41.33333333,101.6666667,51.33333333,9,10,75.33333333,2.333333333,61.4,53.86666667,44.83333333,98.7,740.3333333,1603,1.586666667,1.086666667,2.673333333,1.35,2.436666667,1.613333333,1.176666667,2.796666667,1.416666667,2.6,Athletic Club,26.33333333,26.73333333,48.9,38,418,3420,38,41,29.33333333,70.33333333,36,5,7.333333333,87.33333333,3,44.73333333,39,31.66666667,70.7,647.3333333,1453,1.076666667,0.773333333,1.853333333,0.946666667,1.72,1.176666667,0.833333333,2.01,1.026666667,1.863333333,Villarreal,27.66666667,38,60.33333333,441.3333333,156.6666667,35.6,11.61666667,4.123333333,0.116666667,0.33,16.83333333,12,9,10,61.4,53.86666667,0.126666667,-1.066666667,-2.533333333,Athletic Club,26.33333333,38,41,420,134.6666667,32.03333333,11.05333333,3.546666667,0.086666667,0.266666667,17.66666667,14,5,7.333333333,44.73333333,39,0.096666667,-3.733333333,-3
ESP-La Liga,2223,2023-05-14 Celta Vigo-Valencia,2023-05-14,14:00,Celta Vigo,0.7,1:02,1.2,Valencia,14517,Estadio de Balaídos,César Soto,away_win,Celta Vigo,28.33333333,26.93333333,53.4,38,418,3420,38,45,31.33333333,76.33333333,39.66666667,5.333333333,7.333333333,100,4.666666667,44.23333333,38.53333333,30.56666667,69.16666667,616.3333333,1373,1.183333333,0.823333333,2.006666667,1.043333333,1.87,1.163333333,0.806666667,1.966666667,1.013333333,1.82,Valencia,30.66666667,25.66666667,46.5,38,418,3420,38,46,33,79,39,7,9,98.66666667,7,41.63333333,34.73333333,28.13333333,62.86666667,600,1253.333333,1.206666667,0.866666667,2.076666667,1.023333333,1.893333333,1.096666667,0.74,1.833333333,0.916666667,1.653333333,Celta Vigo,28.33333333,38,45,371.3333333,133,35.93333333,9.773333333,3.5,0.11,0.3,18.03333333,16.66666667,5.333333333,7.333333333,44.23333333,38.53333333,0.106666667,0.766666667,1.133333333,Valencia,30.66666667,38,46,369.3333333,123,33.3,9.72,3.233333333,0.103333333,0.32,19,22.66666667,7,9,41.63333333,34.73333333,0.093333333,4.366666667,4.266666667
ESP-La Liga,2223,2023-05-14 Elche-Atlético Madrid,2023-05-14,16:15,Elche,1.4,1:00,1.5,Atletico Madrid,22174,Estadio Manuel Martínez Valero,Alejandro Muñíz,home_win,Elche,29,28.6,47.95,38,418,3420,38,36,27,63,34.5,1.5,2,101.5,4.5,31.8,30.2,24.7,54.95,515.5,1014.5,0.95,0.71,1.66,0.91,1.615,0.84,0.65,1.485,0.79,1.445,Atletico Madrid,27,27.16666667,50.5,38,418,3420,38,59.33333333,44.66666667,104,54.33333333,5,6.666666667,101.3333333,3.333333333,54.66666667,49.46666667,40.06666667,89.53333333,665.6666667,1466.666667,1.563333333,1.173333333,2.736666667,1.43,2.606666667,1.44,1.056666667,2.493333333,1.3,2.356666667,Elche,29,38,36,299.5,96,32.1,7.88,2.525,0.115,0.36,17.4,10,1.5,2,31.8,30.2,0.105,4.2,4.3,Atletico Madrid,27,38,59.33333333,450,155.3333333,34.5,11.84,4.086666667,0.12,0.35,17.46666667,11.66666667,5,6.666666667,54.66666667,49.46666667,0.113333333,4.666666667,4.866666667
ESP-La Liga,2223,2023-05-14 Espanyol-Barcelona,2023-05-14,21:00,Espanyol,2.7,2:04,3.1,Barcelona,27360,RCDE Stadium,Ricardo de Burgos,away_win,Espanyol,32.5,27.7,47.15,38,418,3420,38,32,21,53,27.5,4.5,4.5,103,8,37.65,34.25,26.55,60.8,585.5,1226,0.845,0.555,1.395,0.72,1.275,0.995,0.7,1.695,0.905,1.605,Barcelona,30.33333333,26.8,65.36666667,38,418,3420,38,77.33333333,55,132.3333333,72,5.333333333,7,87,4.333333333,67.73333333,62.23333333,50.1,112.3,952,2092.666667,2.036666667,1.446666667,3.483333333,1.893333333,3.34,1.786666667,1.316666667,3.1,1.636666667,2.956666667,Espanyol,32.5,38,32,405,124,30.65,10.66,3.265,0.065,0.225,19.3,22,4.5,4.5,37.65,34.25,0.085,-5.65,-6.75,Barcelona,30.33333333,38,77.33333333,524.6666667,207,39.46666667,13.80666667,5.45,0.136666667,0.35,17.2,34.66666667,5.333333333,7,67.73333333,62.23333333,0.123333333,9.6,9.766666667
ESP-La Liga,2223,2023-05-14 Valladolid-Sevilla,2023-05-14,18:30,Valladolid,2,0:03,2.5,Sevilla,21580,Estadio Municipal José Zorrilla,Miguel Ángel Ortiz Arias,away_win,Valladolid,31,27.6,44.95,38,418,3420,38,32.5,20,52.5,27.5,5,7,88.5,2,38.35,32.95,24.1,57.05,537,1103.5,0.855,0.525,1.385,0.725,1.25,1.005,0.635,1.64,0.87,1.505,Sevilla,28.33333333,28.13333333,59.4,38,418,3420,38,52,37,89,47,5,5.666666667,91,2.333333333,50,45.6,37.3,82.93333333,706.3333333,1682,1.366666667,0.973333333,2.343333333,1.236666667,2.21,1.316666667,0.983333333,2.296666667,1.2,2.183333333,Valladolid,31,38,32.5,364,113,31,9.58,2.97,0.08,0.245,19.35,27,5,7,38.35,32.95,0.095,-5.85,-5.45,Sevilla,28.33333333,38,52,456,146,31.96666667,12.00333333,3.843333333,0.103333333,0.323333333,16.96666667,14,5,5.666666667,50,45.6,0.1,2,1.4
ESP-La Liga,2223,2023-05-15 Betis-Rayo Vallecano,2023-05-15,21:00,Real Betis,1.5,3:01,1.3,Rayo Vallecano,48143,Estadio Benito Villamarín,Juan Pulido,home_win,Real Betis,27.66666667,28.1,54.66666667,38,418,3420,38,52.66666667,38.33333333,91,46,6.666666667,8.333333333,96,7.666666667,51.2,44.83333333,36,80.8,731.3333333,1478,1.386666667,1.006666667,2.393333333,1.213333333,2.223333333,1.346666667,0.946666667,2.293333333,1.183333333,2.126666667,Rayo Vallecano,28,27.5,49.9,38,418,3420,38,38,28,66,34,4,4,101,3,42.8,39.7,30.7,70.3,697,1312,1,0.74,1.74,0.89,1.63,1.13,0.81,1.93,1.04,1.85,Real Betis,27.66666667,38,52.66666667,470.6666667,159.6666667,33.9,12.38333333,4.203333333,0.1,0.29,18.56666667,19,6.666666667,8.333333333,51.2,44.83333333,0.1,1.466666667,1.166666667,Rayo Vallecano,28,38,38,500,133,26.6,13.16,3.5,0.07,0.26,18.5,27,4,4,42.8,39.7,0.08,-4.8,-5.7
ESP-La Liga,2223,2023-05-19 Cádiz-Valladolid,2023-05-19,21:00,Cadiz,2.2,2:00,0.7,Valladolid,18938,Estadio Nuevo Mirandilla,Juan Martínez,home_win,Cadiz,33.5,28.65,38.05,38,418,3420,38,34,18.5,52.5,30.5,3.5,5,93,3,37.1,33.2,22.5,55.7,513,967,0.895,0.485,1.38,0.8,1.285,0.975,0.595,1.57,0.87,1.465,Valladolid,31,27.6,44.95,38,418,3420,38,32.5,20,52.5,27.5,5,7,88.5,2,38.35,32.95,24.1,57.05,537,1103.5,0.855,0.525,1.385,0.725,1.25,1.005,0.635,1.64,0.87,1.505,Cadiz,33.5,38,34,352,107.5,30.75,9.265,2.83,0.09,0.285,17.75,14,3.5,5,37.1,33.2,0.1,-3.1,-2.7,Valladolid,31,38,32.5,364,113,31,9.58,2.97,0.08,0.245,19.35,27,5,7,38.35,32.95,0.095,-5.85,-5.45
ESP-La Liga,2223,2023-05-20 Almería-Mallorca,2023-05-20,18:30,Almería,1.8,3:00,0.8,Mallorca,12791,Power Horse Stadium,Carlos del Cerro,home_win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca,32.5,27.35,45.15,38,418,3420,38,36,22,58,29,7,8.5,103.5,6,39.95,33.3,25.55,58.85,657.5,1169.5,0.95,0.58,1.525,0.765,1.345,1.05,0.675,1.725,0.88,1.55,,,,,,,,,,,,,,,,,,,,,Mallorca,32.5,38,36,425,124.5,29.3,11.185,3.28,0.07,0.235,19.35,22.5,7,8.5,39.95,33.3,0.08,-3.95,-4.3
ESP-La Liga,2223,2023-05-20 Athletic Club-Celta Vigo,2023-05-20,16:15,Athletic Club,1,2:01,0.5,Celta Vigo,40759,San Mamés,Mario Melero,home_win,Athletic Club,26.33333333,26.73333333,48.9,38,418,3420,38,41,29.33333333,70.33333333,36,5,7.333333333,87.33333333,3,44.73333333,39,31.66666667,70.7,647.3333333,1453,1.076666667,0.773333333,1.853333333,0.946666667,1.72,1.176666667,0.833333333,2.01,1.026666667,1.863333333,Celta Vigo,28.33333333,26.93333333,53.4,38,418,3420,38,45,31.33333333,76.33333333,39.66666667,5.333333333,7.333333333,100,4.666666667,44.23333333,38.53333333,30.56666667,69.16666667,616.3333333,1373,1.183333333,0.823333333,2.006666667,1.043333333,1.87,1.163333333,0.806666667,1.966666667,1.013333333,1.82,Athletic Club,26.33333333,38,41,420,134.6666667,32.03333333,11.05333333,3.546666667,0.086666667,0.266666667,17.66666667,14,5,7.333333333,44.73333333,39,0.096666667,-3.733333333,-3,Celta Vigo,28.33333333,38,45,371.3333333,133,35.93333333,9.773333333,3.5,0.11,0.3,18.03333333,16.66666667,5.333333333,7.333333333,44.23333333,38.53333333,0.106666667,0.766666667,1.133333333
ESP-La Liga,2223,2023-05-20 Barcelona-Real Sociedad,2023-05-20,21:00,Barcelona,1.5,1:02,2,Real Sociedad,88049,Camp Nou,Alberola Rojas,away_win,Barcelona,30.33333333,26.8,65.36666667,38,418,3420,38,77.33333333,55,132.3333333,72,5.333333333,7,87,4.333333333,67.73333333,62.23333333,50.1,112.3,952,2092.666667,2.036666667,1.446666667,3.483333333,1.893333333,3.34,1.786666667,1.316666667,3.1,1.636666667,2.956666667,Real Sociedad,29.66666667,25.16666667,55.13333333,38,418,3420,38,50.66666667,33,83.66666667,43.33333333,7.333333333,9,79,2.333333333,53.7,46.8,35.96666667,82.76666667,676.6666667,1534.666667,1.333333333,0.87,2.2,1.143333333,2.01,1.416666667,0.946666667,2.36,1.233333333,2.18,Barcelona,30.33333333,38,77.33333333,524.6666667,207,39.46666667,13.80666667,5.45,0.136666667,0.35,17.2,34.66666667,5.333333333,7,67.73333333,62.23333333,0.123333333,9.6,9.766666667,Real Sociedad,29.66666667,38,50.66666667,423.6666667,140.3333333,33.13333333,11.15,3.693333333,0.103333333,0.31,17.1,16.66666667,7.333333333,9,53.7,46.8,0.113333333,-3.033333333,-3.466666667
ESP-La Liga,2223,2023-05-20 Getafe-Elche,2023-05-20,18:30,Getafe,1.5,1:01,1.1,Elche,13927,Coliseum Alfonso Pérez,Javier Villanueva,tie,Getafe,30.66666667,26.93333333,43.26666667,38,418,3420,38,33.33333333,23.66666667,57,29.33333333,4,5.666666667,125.3333333,6.666666667,35.1,30.63333333,23.63333333,54.26666667,419.3333333,1067.666667,0.88,0.623333333,1.5,0.773333333,1.393333333,0.923333333,0.62,1.546666667,0.806666667,1.43,Elche,29,28.6,47.95,38,418,3420,38,36,27,63,34.5,1.5,2,101.5,4.5,31.8,30.2,24.7,54.95,515.5,1014.5,0.95,0.71,1.66,0.91,1.615,0.84,0.65,1.485,0.79,1.445,Getafe,30.66666667,38,33.33333333,389,109.6666667,28.16666667,10.23666667,2.883333333,0.076666667,0.266666667,19.33333333,28,4,5.666666667,35.1,30.63333333,0.08,-1.766666667,-1.3,Elche,29,38,36,299.5,96,32.1,7.88,2.525,0.115,0.36,17.4,10,1.5,2,31.8,30.2,0.105,4.2,4.3
ESP-La Liga,2223,2023-05-20 Girona-Villarreal,2023-05-20,14:00,Girona,1.2,1:02,1.9,Villarreal,11649,Estadi Municipal de Montilivi,Valentín Pizarro,away_win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal,27.66666667,27.86666667,54.96666667,38,418,3420,38,60.33333333,41.33333333,101.6666667,51.33333333,9,10,75.33333333,2.333333333,61.4,53.86666667,44.83333333,98.7,740.3333333,1603,1.586666667,1.086666667,2.673333333,1.35,2.436666667,1.613333333,1.176666667,2.796666667,1.416666667,2.6,,,,,,,,,,,,,,,,,,,,,Villarreal,27.66666667,38,60.33333333,441.3333333,156.6666667,35.6,11.61666667,4.123333333,0.116666667,0.33,16.83333333,12,9,10,61.4,53.86666667,0.126666667,-1.066666667,-2.533333333
ESP-La Liga,2223,2023-05-21 Atlético Madrid-Osasuna,2023-05-21,16:15,Atletico Madrid,1.9,3:00,0.8,Osasuna,57012,Estadio Cívitas Metropolitano,Pablo González,home_win,Atletico Madrid,27,27.16666667,50.5,38,418,3420,38,59.33333333,44.66666667,104,54.33333333,5,6.666666667,101.3333333,3.333333333,54.66666667,49.46666667,40.06666667,89.53333333,665.6666667,1466.666667,1.563333333,1.173333333,2.736666667,1.43,2.606666667,1.44,1.056666667,2.493333333,1.3,2.356666667,Osasuna,29.33333333,27.76666667,45.83333333,38,418,3420,38,39.66666667,24.66666667,64.33333333,33.33333333,6.333333333,7.333333333,91.33333333,4.333333333,41.6,36.2,27.4,63.63333333,441.3333333,1302.333333,1.043333333,0.65,1.693333333,0.88,1.523333333,1.093333333,0.723333333,1.82,0.953333333,1.673333333,Atletico Madrid,27,38,59.33333333,450,155.3333333,34.5,11.84,4.086666667,0.12,0.35,17.46666667,11.66666667,5,6.666666667,54.66666667,49.46666667,0.113333333,4.666666667,4.866666667,Osasuna,29.33333333,38,39.66666667,416,123.3333333,29.66666667,10.94333333,3.246666667,0.076666667,0.27,19.03333333,13.33333333,6.333333333,7.333333333,41.6,36.2,0.09,-1.933333333,-2.866666667
ESP-La Liga,2223,2023-05-21 Rayo Vallecano-Espanyol,2023-05-21,14:00,Rayo Vallecano,2,1:02,1.6,Espanyol,12142,Estadio del Rayo Vallecano,Alejandro Hernández,away_win,Rayo Vallecano,28,27.5,49.9,38,418,3420,38,38,28,66,34,4,4,101,3,42.8,39.7,30.7,70.3,697,1312,1,0.74,1.74,0.89,1.63,1.13,0.81,1.93,1.04,1.85,Espanyol,32.5,27.7,47.15,38,418,3420,38,32,21,53,27.5,4.5,4.5,103,8,37.65,34.25,26.55,60.8,585.5,1226,0.845,0.555,1.395,0.72,1.275,0.995,0.7,1.695,0.905,1.605,Rayo Vallecano,28,38,38,500,133,26.6,13.16,3.5,0.07,0.26,18.5,27,4,4,42.8,39.7,0.08,-4.8,-5.7,Espanyol,32.5,38,32,405,124,30.65,10.66,3.265,0.065,0.225,19.3,22,4.5,4.5,37.65,34.25,0.085,-5.65,-6.75
ESP-La Liga,2223,2023-05-21 Sevilla-Betis,2023-05-21,21:00,Sevilla,1.1,0:00,0.1,Real Betis,41392,Estadio Ramón Sánchez Pizjuán,Jesús Gil,tie,Sevilla,28.33333333,28.13333333,59.4,38,418,3420,38,52,37,89,47,5,5.666666667,91,2.333333333,50,45.6,37.3,82.93333333,706.3333333,1682,1.366666667,0.973333333,2.343333333,1.236666667,2.21,1.316666667,0.983333333,2.296666667,1.2,2.183333333,Real Betis,27.66666667,28.1,54.66666667,38,418,3420,38,52.66666667,38.33333333,91,46,6.666666667,8.333333333,96,7.666666667,51.2,44.83333333,36,80.8,731.3333333,1478,1.386666667,1.006666667,2.393333333,1.213333333,2.223333333,1.346666667,0.946666667,2.293333333,1.183333333,2.126666667,Sevilla,28.33333333,38,52,456,146,31.96666667,12.00333333,3.843333333,0.103333333,0.323333333,16.96666667,14,5,5.666666667,50,45.6,0.1,2,1.4,Real Betis,27.66666667,38,52.66666667,470.6666667,159.6666667,33.9,12.38333333,4.203333333,0.1,0.29,18.56666667,19,6.666666667,8.333333333,51.2,44.83333333,0.1,1.466666667,1.166666667
ESP-La Liga,2223,2023-05-21 Valencia-Real Madrid,2023-05-21,18:30,Valencia,1,1:00,1.4,Real Madrid,46002,Estadio de Mestalla,Ricardo de Burgos,home_win,Valencia,30.66666667,25.66666667,46.5,38,418,3420,38,46,33,79,39,7,9,98.66666667,7,41.63333333,34.73333333,28.13333333,62.86666667,600,1253.333333,1.206666667,0.866666667,2.076666667,1.023333333,1.893333333,1.096666667,0.74,1.833333333,0.916666667,1.653333333,Real Madrid,29,27.73333333,59.33333333,38,418,3420,38,71,54.66666667,125.6666667,63.66666667,7.333333333,8.666666667,72.33333333,2,67.03333333,60.2,49.33333333,109.5,981,1990,1.87,1.436666667,3.306666667,1.676666667,3.113333333,1.766666667,1.296666667,3.063333333,1.586666667,2.88,Valencia,30.66666667,38,46,369.3333333,123,33.3,9.72,3.233333333,0.103333333,0.32,19,22.66666667,7,9,41.63333333,34.73333333,0.093333333,4.366666667,4.266666667,Real Madrid,29,38,71,580.3333333,210.6666667,36.2,15.27333333,5.54,0.11,0.31,18.16666667,18.66666667,7.333333333,8.666666667,67.03333333,60.2,0.106666667,3.966666667,3.466666667
ESP-La Liga,2223,2023-05-23 Celta Vigo-Girona,2023-05-23,19:30,Celta Vigo,1.2,1:01,1.2,Girona,14117,Estadio de Balaídos,Antonio Matéu,tie,Celta Vigo,28.33333333,26.93333333,53.4,38,418,3420,38,45,31.33333333,76.33333333,39.66666667,5.333333333,7.333333333,100,4.666666667,44.23333333,38.53333333,30.56666667,69.16666667,616.3333333,1373,1.183333333,0.823333333,2.006666667,1.043333333,1.87,1.163333333,0.806666667,1.966666667,1.013333333,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo,28.33333333,38,45,371.3333333,133,35.93333333,9.773333333,3.5,0.11,0.3,18.03333333,16.66666667,5.333333333,7.333333333,44.23333333,38.53333333,0.106666667,0.766666667,1.133333333,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,2023-05-23 Real Sociedad-Almería,2023-05-23,19:30,Real Sociedad,1.9,1:00,0.1,Almería,31574,Reale Arena,Pablo González,home_win,Real Sociedad,29.66666667,25.16666667,55.13333333,38,418,3420,38,50.66666667,33,83.66666667,43.33333333,7.333333333,9,79,2.333333333,53.7,46.8,35.96666667,82.76666667,676.6666667,1534.666667,1.333333333,0.87,2.2,1.143333333,2.01,1.416666667,0.946666667,2.36,1.233333333,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad,29.66666667,38,50.66666667,423.6666667,140.3333333,33.13333333,11.15,3.693333333,0.103333333,0.31,17.1,16.66666667,7.333333333,9,53.7,46.8,0.113333333,-3.033333333,-3.466666667,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2223,2023-05-23 Valladolid-Barcelona,2023-05-23,22:00,Valladolid,2.3,3:01,1.7,Barcelona,22341,Estadio Municipal José Zorrilla,César Soto,home_win,Valladolid,31,27.6,44.95,38,418,3420,38,32.5,20,52.5,27.5,5,7,88.5,2,38.35,32.95,24.1,57.05,537,1103.5,0.855,0.525,1.385,0.725,1.25,1.005,0.635,1.64,0.87,1.505,Barcelona,30.33333333,26.8,65.36666667,38,418,3420,38,77.33333333,55,132.3333333,72,5.333333333,7,87,4.333333333,67.73333333,62.23333333,50.1,112.3,952,2092.666667,2.036666667,1.446666667,3.483333333,1.893333333,3.34,1.786666667,1.316666667,3.1,1.636666667,2.956666667,Valladolid,31,38,32.5,364,113,31,9.58,2.97,0.08,0.245,19.35,27,5,7,38.35,32.95,0.095,-5.85,-5.45,Barcelona,30.33333333,38,77.33333333,524.6666667,207,39.46666667,13.80666667,5.45,0.136666667,0.35,17.2,34.66666667,5.333333333,7,67.73333333,62.23333333,0.123333333,9.6,9.766666667
ESP-La Liga,2223,2023-05-24 Betis-Getafe,2023-05-24,22:00,Real Betis,1.2,0:01,0.5,Getafe,40289,Estadio Benito Villamarín,Ricardo de Burgos,away_win,Real Betis,27.66666667,28.1,54.66666667,38,418,3420,38,52.66666667,38.33333333,91,46,6.666666667,8.333333333,96,7.666666667,51.2,44.83333333,36,80.8,731.3333333,1478,1.386666667,1.006666667,2.393333333,1.213333333,2.223333333,1.346666667,0.946666667,2.293333333,1.183333333,2.126666667,Getafe,30.66666667,26.93333333,43.26666667,38,418,3420,38,33.33333333,23.66666667,57,29.33333333,4,5.666666667,125.3333333,6.666666667,35.1,30.63333333,23.63333333,54.26666667,419.3333333,1067.666667,0.88,0.623333333,1.5,0.773333333,1.393333333,0.923333333,0.62,1.546666667,0.806666667,1.43,Real Betis,27.66666667,38,52.66666667,470.6666667,159.6666667,33.9,12.38333333,4.203333333,0.1,0.29,18.56666667,19,6.666666667,8.333333333,51.2,44.83333333,0.1,1.466666667,1.166666667,Getafe,30.66666667,38,33.33333333,389,109.6666667,28.16666667,10.23666667,2.883333333,0.076666667,0.266666667,19.33333333,28,4,5.666666667,35.1,30.63333333,0.08,-1.766666667,-1.3
ESP-La Liga,2223,2023-05-24 Elche-Sevilla,2023-05-24,19:30,Elche,1.5,1:01,0.7,Sevilla,13263,Estadio Manuel Martínez Valero,Isidro Díaz de Mera,tie,Elche,29,28.6,47.95,38,418,3420,38,36,27,63,34.5,1.5,2,101.5,4.5,31.8,30.2,24.7,54.95,515.5,1014.5,0.95,0.71,1.66,0.91,1.615,0.84,0.65,1.485,0.79,1.445,Sevilla,28.33333333,28.13333333,59.4,38,418,3420,38,52,37,89,47,5,5.666666667,91,2.333333333,50,45.6,37.3,82.93333333,706.3333333,1682,1.366666667,0.973333333,2.343333333,1.236666667,2.21,1.316666667,0.983333333,2.296666667,1.2,2.183333333,Elche,29,38,36,299.5,96,32.1,7.88,2.525,0.115,0.36,17.4,10,1.5,2,31.8,30.2,0.105,4.2,4.3,Sevilla,28.33333333,38,52,456,146,31.96666667,12.00333333,3.843333333,0.103333333,0.323333333,16.96666667,14,5,5.666666667,50,45.6,0.1,2,1.4
ESP-La Liga,2223,2023-05-24 Espanyol-Atlético Madrid,2023-05-24,22:00,Espanyol,3,3:03,2.3,Atletico Madrid,25822,RCDE Stadium,Mario Melero,tie,Espanyol,32.5,27.7,47.15,38,418,3420,38,32,21,53,27.5,4.5,4.5,103,8,37.65,34.25,26.55,60.8,585.5,1226,0.845,0.555,1.395,0.72,1.275,0.995,0.7,1.695,0.905,1.605,Atletico Madrid,27,27.16666667,50.5,38,418,3420,38,59.33333333,44.66666667,104,54.33333333,5,6.666666667,101.3333333,3.333333333,54.66666667,49.46666667,40.06666667,89.53333333,665.6666667,1466.666667,1.563333333,1.173333333,2.736666667,1.43,2.606666667,1.44,1.056666667,2.493333333,1.3,2.356666667,Espanyol,32.5,38,32,405,124,30.65,10.66,3.265,0.065,0.225,19.3,22,4.5,4.5,37.65,34.25,0.085,-5.65,-6.75,Atletico Madrid,27,38,59.33333333,450,155.3333333,34.5,11.84,4.086666667,0.12,0.35,17.46666667,11.66666667,5,6.666666667,54.66666667,49.46666667,0.113333333,4.666666667,4.866666667
